Id,X,Y,Z,dX,dY,dZ,Geological Model B
6471,880485,27943280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6472,881485,27943280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6473,882485,27943280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6474,883485,27943280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6475,884485,27943280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6476,885485,27943280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6477,886485,27943280.2,6097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
6478,887485,27943280.2,6097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
6479,888485,27943280.2,6097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
6480,889485,27943280.2,6097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
6481,890485,27943280.2,6097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
6482,891485,27943280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6483,892485,27943280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6484,893485,27943280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6485,894485,27943280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6486,895485,27943280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6487,896485,27943280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6488,897485,27943280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6489,898485,27943280.2,6097.700000000001,1000,1000,1000,pC  meta quartzite basement
6490,899485,27943280.2,6097.700000000001,1000,1000,1000,pC  meta quartzite basement
6491,900485,27943280.2,6097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
6492,901485,27943280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6493,902485,27943280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6496,873485,27944280.2,6097.700000000001,1000,1000,1000,Qp  playa march alluvial flat
6497,874485,27944280.2,6097.700000000001,1000,1000,1000,Qp  playa march alluvial flat
6498,875485,27944280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6499,876485,27944280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6500,877485,27944280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6501,878485,27944280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6502,879485,27944280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6503,880485,27944280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6504,881485,27944280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6505,882485,27944280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6506,883485,27944280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6507,884485,27944280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6508,885485,27944280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6509,886485,27944280.2,6097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
6510,887485,27944280.2,6097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
6511,888485,27944280.2,6097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
6512,889485,27944280.2,6097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
6513,890485,27944280.2,6097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
6514,891485,27944280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6515,892485,27944280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6516,893485,27944280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6517,894485,27944280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6518,895485,27944280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6519,896485,27944280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6520,897485,27944280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6521,898485,27944280.2,6097.700000000001,1000,1000,1000,pC  meta quartzite basement
6522,899485,27944280.2,6097.700000000001,1000,1000,1000,pC  meta quartzite basement
6523,900485,27944280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6524,901485,27944280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6525,902485,27944280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6528,873485,27945280.2,6097.700000000001,1000,1000,1000,Qp  playa march alluvial flat
6529,874485,27945280.2,6097.700000000001,1000,1000,1000,Qp  playa march alluvial flat
6530,875485,27945280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6531,876485,27945280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6532,877485,27945280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6533,878485,27945280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6534,879485,27945280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6535,880485,27945280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6536,881485,27945280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6537,882485,27945280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6538,883485,27945280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6539,884485,27945280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6540,885485,27945280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6541,886485,27945280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6542,887485,27945280.2,6097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
6543,888485,27945280.2,6097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
6544,889485,27945280.2,6097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
6545,890485,27945280.2,6097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
6546,891485,27945280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6547,892485,27945280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6548,893485,27945280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6549,894485,27945280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6550,895485,27945280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6551,896485,27945280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6552,897485,27945280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6553,898485,27945280.2,6097.700000000001,1000,1000,1000,pC  meta quartzite basement
6554,899485,27945280.2,6097.700000000001,1000,1000,1000,pC  meta quartzite basement
6555,900485,27945280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6556,901485,27945280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6557,902485,27945280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6560,873485,27946280.2,6097.700000000001,1000,1000,1000,Qp  playa march alluvial flat
6561,874485,27946280.2,6097.700000000001,1000,1000,1000,Qp  playa march alluvial flat
6562,875485,27946280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6563,876485,27946280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6564,877485,27946280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6565,878485,27946280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6566,879485,27946280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6567,880485,27946280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6568,881485,27946280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6569,882485,27946280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6570,883485,27946280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6571,884485,27946280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6572,885485,27946280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6573,886485,27946280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6574,887485,27946280.2,6097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
6575,888485,27946280.2,6097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
6576,889485,27946280.2,6097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
6577,890485,27946280.2,6097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
6578,891485,27946280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6579,892485,27946280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6580,893485,27946280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6581,894485,27946280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6582,895485,27946280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6583,896485,27946280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6584,897485,27946280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6585,898485,27946280.2,6097.700000000001,1000,1000,1000,pC  meta quartzite basement
6586,899485,27946280.2,6097.700000000001,1000,1000,1000,pC  meta quartzite basement
6587,900485,27946280.2,6097.700000000001,1000,1000,1000,pC  meta quartzite basement
6588,901485,27946280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6589,902485,27946280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6593,874485,27947280.2,6097.700000000001,1000,1000,1000,Qp  playa march alluvial flat
6594,875485,27947280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6595,876485,27947280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6596,877485,27947280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6597,878485,27947280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6598,879485,27947280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6599,880485,27947280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6600,881485,27947280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6601,882485,27947280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6602,883485,27947280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6603,884485,27947280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6604,885485,27947280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6605,886485,27947280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6606,887485,27947280.2,6097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
6607,888485,27947280.2,6097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
6608,889485,27947280.2,6097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
6609,890485,27947280.2,6097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
6610,891485,27947280.2,6097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
6611,892485,27947280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6612,893485,27947280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6613,894485,27947280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6614,895485,27947280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6615,896485,27947280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6616,897485,27947280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6617,898485,27947280.2,6097.700000000001,1000,1000,1000,pC  meta quartzite basement
6618,899485,27947280.2,6097.700000000001,1000,1000,1000,pC  meta quartzite basement
6619,900485,27947280.2,6097.700000000001,1000,1000,1000,pC  meta quartzite basement
6620,901485,27947280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6621,902485,27947280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6626,875485,27948280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6627,876485,27948280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6628,877485,27948280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6629,878485,27948280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6630,879485,27948280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6631,880485,27948280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6632,881485,27948280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6633,882485,27948280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6634,883485,27948280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6635,884485,27948280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6636,885485,27948280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6637,886485,27948280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6638,887485,27948280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6639,888485,27948280.2,6097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
6640,889485,27948280.2,6097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
6641,890485,27948280.2,6097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
6642,891485,27948280.2,6097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
6643,892485,27948280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6644,893485,27948280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6645,894485,27948280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6646,895485,27948280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6647,896485,27948280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6648,897485,27948280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6649,898485,27948280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6650,899485,27948280.2,6097.700000000001,1000,1000,1000,pC  meta quartzite basement
6651,900485,27948280.2,6097.700000000001,1000,1000,1000,pC  meta quartzite basement
6652,901485,27948280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6653,902485,27948280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6658,875485,27949280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6659,876485,27949280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6660,877485,27949280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6661,878485,27949280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6662,879485,27949280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6663,880485,27949280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6664,881485,27949280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6665,882485,27949280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6666,883485,27949280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6667,884485,27949280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6668,885485,27949280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6669,886485,27949280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6670,887485,27949280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6671,888485,27949280.2,6097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
6672,889485,27949280.2,6097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
6673,890485,27949280.2,6097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
6674,891485,27949280.2,6097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
6675,892485,27949280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6676,893485,27949280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6677,894485,27949280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6678,895485,27949280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6679,896485,27949280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6680,897485,27949280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6681,898485,27949280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6682,899485,27949280.2,6097.700000000001,1000,1000,1000,pC  meta quartzite basement
6683,900485,27949280.2,6097.700000000001,1000,1000,1000,pC  meta quartzite basement
6684,901485,27949280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6685,902485,27949280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6692,877485,27950280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6693,878485,27950280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6694,879485,27950280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6695,880485,27950280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6696,881485,27950280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6697,882485,27950280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6698,883485,27950280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6699,884485,27950280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6700,885485,27950280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6701,886485,27950280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6702,887485,27950280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6703,888485,27950280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6704,889485,27950280.2,6097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
6705,890485,27950280.2,6097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
6706,891485,27950280.2,6097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
6707,892485,27950280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6708,893485,27950280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6709,894485,27950280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6710,895485,27950280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6711,896485,27950280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6712,897485,27950280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6713,898485,27950280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6714,899485,27950280.2,6097.700000000001,1000,1000,1000,pC  meta quartzite basement
6715,900485,27950280.2,6097.700000000001,1000,1000,1000,pC  meta quartzite basement
6716,901485,27950280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6717,902485,27950280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6724,877485,27951280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6725,878485,27951280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6726,879485,27951280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6727,880485,27951280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6728,881485,27951280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6729,882485,27951280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6730,883485,27951280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6731,884485,27951280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6732,885485,27951280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6733,886485,27951280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6734,887485,27951280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6735,888485,27951280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6736,889485,27951280.2,6097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
6737,890485,27951280.2,6097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
6738,891485,27951280.2,6097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
6739,892485,27951280.2,6097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
6740,893485,27951280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6741,894485,27951280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6742,895485,27951280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6743,896485,27951280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6744,897485,27951280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6745,898485,27951280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6746,899485,27951280.2,6097.700000000001,1000,1000,1000,pC  meta quartzite basement
6747,900485,27951280.2,6097.700000000001,1000,1000,1000,pC  meta quartzite basement
6748,901485,27951280.2,6097.700000000001,1000,1000,1000,pC  meta quartzite basement
6749,902485,27951280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6754,875485,27952280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6755,876485,27952280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6756,877485,27952280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6757,878485,27952280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6758,879485,27952280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6759,880485,27952280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6760,881485,27952280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6761,882485,27952280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6762,883485,27952280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6763,884485,27952280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6764,885485,27952280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6765,886485,27952280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6766,887485,27952280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6767,888485,27952280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6768,889485,27952280.2,6097.700000000001,1000,1000,1000,Cu Pole Canyon Limestone (and shale)
6769,890485,27952280.2,6097.700000000001,1000,1000,1000,Cu Pole Canyon Limestone (and shale)
6770,891485,27952280.2,6097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
6771,892485,27952280.2,6097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
6772,893485,27952280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6773,894485,27952280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6774,895485,27952280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6775,896485,27952280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6776,897485,27952280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6777,898485,27952280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6778,899485,27952280.2,6097.700000000001,1000,1000,1000,pC  meta quartzite basement
6779,900485,27952280.2,6097.700000000001,1000,1000,1000,pC  meta quartzite basement
6780,901485,27952280.2,6097.700000000001,1000,1000,1000,pC  meta quartzite basement
6781,902485,27952280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6786,875485,27953280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6787,876485,27953280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6788,877485,27953280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6789,878485,27953280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6790,879485,27953280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6791,880485,27953280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6792,881485,27953280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6793,882485,27953280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6794,883485,27953280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6795,884485,27953280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6796,885485,27953280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6797,886485,27953280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6798,887485,27953280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6799,888485,27953280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6800,889485,27953280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6801,890485,27953280.2,6097.700000000001,1000,1000,1000,Cu Pole Canyon Limestone (and shale)
6802,891485,27953280.2,6097.700000000001,1000,1000,1000,Cu Pole Canyon Limestone (and shale)
6803,892485,27953280.2,6097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
6804,893485,27953280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6805,894485,27953280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6806,895485,27953280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6807,896485,27953280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6808,897485,27953280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6809,898485,27953280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6810,899485,27953280.2,6097.700000000001,1000,1000,1000,pC  meta quartzite basement
6811,900485,27953280.2,6097.700000000001,1000,1000,1000,pC  meta quartzite basement
6812,901485,27953280.2,6097.700000000001,1000,1000,1000,pC  meta quartzite basement
6813,902485,27953280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6818,875485,27954280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6819,876485,27954280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6820,877485,27954280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6821,878485,27954280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6822,879485,27954280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6823,880485,27954280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6824,881485,27954280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6825,882485,27954280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6826,883485,27954280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6827,884485,27954280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6828,885485,27954280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6829,886485,27954280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6830,887485,27954280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6831,888485,27954280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6832,889485,27954280.2,6097.700000000001,1000,1000,1000,Qta basin-fill
6833,890485,27954280.2,6097.700000000001,1000,1000,1000,Cu Pole Canyon Limestone (and shale)
6834,891485,27954280.2,6097.700000000001,1000,1000,1000,Cu Pole Canyon Limestone (and shale)
6835,892485,27954280.2,6097.700000000001,1000,1000,1000,Cu Pole Canyon Limestone (and shale)
6836,893485,27954280.2,6097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
6837,894485,27954280.2,6097.700000000001,1000,1000,1000,Cm Pioche Shale (and limestone)
6838,895485,27954280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6839,896485,27954280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6840,897485,27954280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6841,898485,27954280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6842,899485,27954280.2,6097.700000000001,1000,1000,1000,CpCs quartzite
6843,900485,27954280.2,6097.700000000001,1000,1000,1000,pC  meta quartzite basement
6844,901485,27954280.2,6097.700000000001,1000,1000,1000,pC  meta quartzite basement
6845,902485,27954280.2,6097.700000000001,1000,1000,1000,pC  meta quartzite basement
6891,884485,27913280.2,7097.700000000001,1000,1000,1000,CpCs quartzite
6892,885485,27913280.2,7097.700000000001,1000,1000,1000,CpCs quartzite
6893,886485,27913280.2,7097.700000000001,1000,1000,1000,CpCs quartzite
6894,887485,27913280.2,7097.700000000001,1000,1000,1000,CpCs quartzite
6895,888485,27913280.2,7097.700000000001,1000,1000,1000,CpCs quartzite
6896,889485,27913280.2,7097.700000000001,1000,1000,1000,CpCs quartzite
6897,890485,27913280.2,7097.700000000001,1000,1000,1000,CpCs quartzite
6898,891485,27913280.2,7097.700000000001,1000,1000,1000,CpCs quartzite
6899,892485,27913280.2,7097.700000000001,1000,1000,1000,CpCs quartzite
6900,893485,27913280.2,7097.700000000001,1000,1000,1000,pC  meta quartzite basement
6901,894485,27913280.2,7097.700000000001,1000,1000,1000,pC  meta quartzite basement
6902,895485,27913280.2,7097.700000000001,1000,1000,1000,CpCs quartzite
6903,896485,27913280.2,7097.700000000001,1000,1000,1000,CpCs quartzite
6904,897485,27913280.2,7097.700000000001,1000,1000,1000,CpCs quartzite
6905,898485,27913280.2,7097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
6906,899485,27913280.2,7097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
6907,900485,27913280.2,7097.700000000001,1000,1000,1000,Ts3 sedimentary with tuff
6908,901485,27913280.2,7097.700000000001,1000,1000,1000,Qta basin-fill
